"","group","taxonomy"
"6798","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Marssoniella;elegans"
"6799","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Marssoniella;minor"
"6800","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Melasmatosphaera;magna"
"6801","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Melasmatosphaera;media"
"6802","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Melasmatosphaera;parva"
"6803","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Microdiscus;parasiticus"
"6804","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Myxococcoides;bansensis"
"6805","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Myxococcoides;compacta"
"6806","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Myxococcoides;congoensis"
"6807","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Myxococcoides;cracens"
"6808","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Myxococcoides;globosa"
"6809","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Myxococcoides;grandis"
"6810","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Myxococcoides;ichangensis"
"6811","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Myxococcoides;inornata"
"6812","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Myxococcoides;kingii"
"6813","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Myxococcoides;konzalovae"
"6814","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Myxococcoides;magna"
"6815","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Myxococcoides;minor"
"6816","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Myxococcoides;minuta"
"6817","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Myxococcoides;ramapuraensis"
"6818","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Myxococcoides;reniformis"
"6819","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Myxococcoides;reticulata"
"6820","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Myxococcoides;stragulescens"
"6821","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Myxococcoides;verrucosa"
"6822","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Nanococcus;vulgaris"
"6823","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Neochroococcus;gongqingensis"
"6824","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Nephrococcus;confertus"
"6825","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Nephrococcus;serbicus"
"6826","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Nephrococcus;shilinensis"
"6827","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Palaeoanacystis;plumbii"
"6828","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Palaeoanacystis;psilata"
"6829","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Palaeoanacystis;punctata"
"6830","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Palaeoanacystis;reticulata"
"6831","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Palaeoanacystis;suketensis"
"6832","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Palaeoanacystis;verrucosa"
"6833","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Palaeoanacystis;vulgaris"
"6834","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Phanerosphaerops;capitaneus"
"6835","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Planosphaerula;natans"
"6836","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Praechroococcus;catervatus"
"6837","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Pseudocapsa;dubia"
"6838","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Pseudocapsa;maritima"
"6839","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Pseudocapsa;sphaerica"
"6840","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Pseudocapsa;venkataramanii"
"6841","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Pseudolimnococcus;planktonicus"
"6842","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Sphaerodictyon;reticulatum"
"6843","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Sphaerophycus;densus"
"6844","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Sphaerophycus;medius"
"6845","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Sphaerophycus;parvus"
"6846","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Sphaerophycus;reticulatus"
"6847","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Sphaerophycus;tetragonalis"
"6848","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Tetrachloris;allorgei"
"6849","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Tetrachloris;inconstans"
"6850","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Tetrachloris;merismopedioides"
"6851","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Tetrachloris;minima"
"6852","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Tetrapedia;aversa"
"6853","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Tetrapedia;cruxmichaeli"
"6854","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Tetrapedia;emarginata"
"6855","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Tetrapedia;foliacea"
"6856","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Tetrapedia;glaucescens"
"6857","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Tetrapedia;gothica"
"6858","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Tetrapedia;kirchneri"
"6859","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Tetrapedia;morsa"
"6860","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Tetrapedia;penzigiana"
"6861","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Tetrapedia;quadrata"
"6862","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Tetrapedia;reinschiana"
"6863","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Tetrapedia;setigera"
"6864","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Tetrapedia;trigona"
"6865","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Tetrapedia;wallichiana"
"6866","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Tetraphycus;acinulus"
"6867","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Tetraphycus;diminutivus"
"6868","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Tetraphycus;gregalis"
"6869","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Tetraphycus;major"
"6870","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Tetrarcus;ilsteri"
"6871","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Chroococcaceae;Tetrarcus;nuevaegeronae"
"6872","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;ChroococcalesNoFamily;Chroobacter;vantieghemii"
"6873","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;ChroococcalesNoFamily;Pleuronema;perforans"
"6874","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;ChroococcalesNoFamily;Pleuronema;testarum"
"6875","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;ChroococcalesNoFamily;Pseudochroococcus;coutei"
"6876","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;ChroococcalesNoFamily;Waterburya;agarophytonicola"
"6877","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Dermocarpaceae;Dermocarpa;aquaedulcis"
"6878","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Dermocarpaceae;Dermocarpa;biscayensis"
"6879","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Dermocarpaceae;Dermocarpa;cavanillesiana"
"6880","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Dermocarpaceae;Dermocarpa;clavata"
"6881","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Dermocarpaceae;Dermocarpa;cuspidata"
"6882","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Dermocarpaceae;Dermocarpa;depressa"
"6883","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Dermocarpaceae;Dermocarpa;elliptica"
"6884","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Dermocarpaceae;Dermocarpa;enteromorphae"
"6885","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Dermocarpaceae;Dermocarpa;fossae"
"6886","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Dermocarpaceae;Dermocarpa;gaditana"
"6887","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Dermocarpaceae;Dermocarpa;gardneriana"
"6888","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Dermocarpaceae;Dermocarpa;hollenbergii"
"6889","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Dermocarpaceae;Dermocarpa;incrustans"
"6890","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Dermocarpaceae;Dermocarpa;kerneri"
"6891","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Dermocarpaceae;Dermocarpa;leibleiniae"
"6892","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Dermocarpaceae;Dermocarpa;marchantiae"
"6893","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Dermocarpaceae;Dermocarpa;minuta"
"6894","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Dermocarpaceae;Dermocarpa;olivacea"
"6895","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Dermocarpaceae;Dermocarpa;orbicularis"
"6896","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Dermocarpaceae;Dermocarpa;prasina"
"6897","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Dermocarpaceae;Dermocarpa;reinschii"
"6898","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Dermocarpaceae;Dermocarpa;rosea"
"6899","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Dermocarpaceae;Dermocarpa;rostrata"
"6900","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Dermocarpaceae;Dermocarpa;setchellii"
"6901","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Dermocarpaceae;Dermocarpa;simulans"
"6902","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Dermocarpaceae;Dermocarpa;smaragdina"
"6903","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Dermocarpaceae;Dermocarpa;solheimii"
"6904","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Dermocarpaceae;Dermocarpa;solitaria"
"6905","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Dermocarpaceae;Dermocarpa;sorediformis"
"6906","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Dermocarpaceae;Dermocarpa;sphaerica"
"6907","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Dermocarpaceae;Dermocarpa;strangulata"
"6908","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Dermocarpaceae;Dermocarpa;versicolor"
"6909","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Dermocarpaceae;Dermocarpa;vickersiae"
"6910","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Dermocarpaceae;Dermocarpa;xenococcoides"
"6911","oxygenic_photoautotrophy;photoautotrophy;photosynthetic_cyanobacteria;phototrophy","Cyanobacteria;Cyanobacteriia;Chroococcales;Dermocarpaceae;Polybessurus;bipartitus"
